area;ciudad;conglomerado;vivienda;hogar;s11p11a;s11p11b;s11p12a;s11p12b;s11p13a;s11p13b;s11p14a;s11p14b;s11p15a;s11p15b;s11p16a;s11p16b;s11p17a;s11p17b;s11p18a;s11p18b;s11p19a;s11p19b;s11p110a;s11p110b;s11p111a;s11p111b;s11p112a;s11p113a;s11p113b;s11p114a;s11p114b;s11p2;estrato3;fexp3;upm;id_hogar
2;10165; 10165901001;8;1;2; ;1;1;2; ;1;3;2; ;2; ;1;1;1;1;1;1;2; ;2; ;2;1;1;2; ;1;0123;674,659092971596;010165901001;010165901001081
2;10165; 10165901001;12;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0123;664,709148786052;010165901001;010165901001121
2;10165; 10165901001;14;1;1;1;1;2;1;1;1;4;1;3;2; ;2; ;1;1;2; ;2; ;2; ;2;1;2;2; ;1;0123;674,659092971596;010165901001;010165901001141
2;10167; 10167900701;2;1;2; ;2; ;2; ;1;4;1;2;2; ;2; ;1;1;1;1;2; ;2; ;2;2; ;2; ;1;0122;467,764951278937;010167900701;010167900701021
2;10167; 10167900701;4;1;2; ;2; ;1;1;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;1;1;2; ;1;0122;467,764951278937;010167900701;010167900701041
2;10167; 10167900701;6;1;2; ;2; ;2; ;1;2;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;2; ;2; ;2;0122;749,372090438244;010167900701;010167900701061
2;10167; 10167900701;8;1;2; ;2; ;2; ;1;2;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0122;684,18133916541;010167900701;010167900701081
2;10167; 10167900701;10;1;1;1;1;1;1;1;1;2;1;2;2; ;1;1;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0122;460,866303938871;010167900701;010167900701101
2;10167; 10167900701;12;1;2; ;1;1;1;1;1;1;1;1;2; ;2; ;1;1;1;1;2; ;2; ;1;2; ;2; ;1;0122;460,866303938871;010167900701;010167900701121
2;10167; 10167902002;2;1;2; ;2; ;1;1;1;2;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;1;1;2; ;1;0123;446,010050835911;010167902002;010167902002021
2;10167; 10167902002;4;1;2; ;1;1;2; ;1;5;1;1;1;1;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0123;300,433513575617;010167902002;010167902002041
2;10167; 10167902002;8;1;2; ;2; ;1;1;1;1;1;1;1;1;2; ;1;1;1;1;2; ;2; ;1;2; ;2; ;1;0123;300,433513575617;010167902002;010167902002081
2;10167; 10167902002;10;1;2; ;1;1;2; ;1;3;1;1;2; ;2; ;1;1;1;1;2; ;2; ;1;1;1;2; ;1;0123;300,433513575617;010167902002;010167902002101
2;10167; 10167902002;12;1;2; ;2; ;1;1;1;2;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0123;300,433513575617;010167902002;010167902002121
2;10167; 10167902002;15;1;1;1;1;1;2; ;1;3;1;1;2; ;2; ;1;1;1;1;2; ;2; ;2;1;1;2; ;1;0123;304,930663489987;010167902002;010167902002151
2;10168; 10168000102;2;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0123;314,459746724049;010168000102;010168000102021
2;10168; 10168000102;4;1;2; ;2; ;1;1;2; ;1;1;2; ;2; ;1;1;2; ;2; ;2; ;1;2; ;2; ;2;0123;314,459746724049;010168000102;010168000102041
2;10168; 10168000102;10;1;1;1;1;2;1;1;1;3;1;2;2; ;1;1;1;2;1;2;2; ;2; ;1;1;1;2; ;1;0123;309,822060874855;010168000102;010168000102101
2;10168; 10168000102;12;1;2; ;1;1;1;1;1;1;2; ;1;1;2; ;1;1;1;1;2; ;2; ;1;1;1;2; ;1;0123;309,822060874855;010168000102;010168000102121
2;10168; 10168000102;13;1;2; ;1;1;1;1;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;1;2; ;2; ;2;0123;309,822060874855;010168000102;010168000102131
2;10168; 10168000102;14;1;2; ;1;1;1;1;1;3;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0123;309,822060874855;010168000102;010168000102141
2;10169; 10169900801;4;1;1;1;2; ;1;1;1;2;1;1;1;1;2; ;1;1;2; ;2; ;2; ;2;1;1;2; ;1;0123;446,010050835911;010169900801;010169900801041
2;10169; 10169900801;6;1;2; ;2; ;1;1;2; ;2; ;1;1;2; ;1;1;1;1;2; ;2; ;2;2; ;2; ;2;0123;300,433513575617;010169900801;010169900801061
2;10169; 10169900801;8;1;2; ;1;1;1;1;1;4;1;1;1;1;2; ;1;2;2; ;2; ;2; ;1;1;3;2; ;2;0123;300,433513575617;010169900801;010169900801081
2;10169; 10169900801;12;1;2; ;2; ;1;1;2; ;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0123;300,433513575617;010169900801;010169900801121
2;10169; 10169900801;13;1;1;1;1;1;1;1;1;4;1;2;1;1;2; ;1;1;1;1;2; ;2; ;2;1;1;2; ;1;0123;304,930663489987;010169900801;010169900801131
2;10169; 10169900801;16;1;2; ;1;1;1;1;1;2;1;1;2; ;2; ;1;1;1;1;2; ;2; ;1;2; ;2; ;2;0123;300,433513575617;010169900801;010169900801161
2;10170; 10170904601;2;1;2; ;1;1;1;1;1;3;1;2;1;1;2; ;1;1;1;1;1;1;2; ;1;1;2;2; ;1;0123;482,806883859146;010170904601;010170904601021
2;10170; 10170904601;4;1;1;1;2; ;1;1;1;2;1;1;1;1;2; ;1;1;2; ;2; ;2; ;1;2; ;2; ;1;0123;706,182580490193;010170904601;010170904601041
2;10170; 10170904601;6;1;1;1;2; ;1;1;1;2;1;1;2; ;2; ;1;1;2; ;2; ;2; ;1;2; ;2; ;1;0123;475,686396494726;010170904601;010170904601061
2;10170; 10170904601;8;1;1;3;1;1;1;1;1;3;2; ;2; ;1;2;1;1;1;1;2; ;2; ;1;1;1;2; ;1;0123;706,182580490193;010170904601;010170904601081
2;10170; 10170904601;10;1;2; ;2; ;1;1;1;2;1;2;2; ;2; ;1;1;2; ;2; ;2; ;1;1;1;2; ;1;0123;482,806883859146;010170904601;010170904601101
2;10170; 10170904601;15;1;2; ;2; ;1;1;2; ;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0123;482,806883859146;010170904601;010170904601151
2;10170; 10170905002;2;1;2; ;2; ;1;1;1;3;1;1;1;1;2; ;1;1;2; ;2; ;2; ;1;2; ;2; ;1;0123;321,893050259589;010170905002;010170905002021
2;10170; 10170905002;6;1;1;1;1;2;1;1;1;3;1;1;2; ;1;1;1;1;1;1;2; ;2; ;1;1;2;2; ;1;0123;326,711425167843;010170905002;010170905002061
2;10170; 10170905002;8;1;1;1;2; ;1;1;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;1;2; ;2; ;2;0123;326,711425167843;010170905002;010170905002081
2;10170; 10170905002;10;1;1;1;2; ;1;1;1;2;1;1;1;1;2; ;1;2;1;1;2; ;2; ;2;2; ;2; ;1;0123;326,711425167843;010170905002;010170905002101
2;10170; 10170905002;12;1;2; ;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2; ;2; ;2;1;1;2; ;1;0123;321,893050259589;010170905002;010170905002121
2;10170; 10170905002;14;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0123;523,40053049868;010170905002;010170905002141
2;10171; 10171901701;2;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0122;639,338968157311;010171901701;010171901701021
2;10171; 10171901701;4;1;2; ;2; ;1;1;1;3;1;1;1;1;2; ;1;1;2; ;2; ;2; ;2;1;2;2; ;1;0122;639,338968157311;010171901701;010171901701041
2;10171; 10171901701;8;1;1;1;1;1;1;1;1;1;1;1;1;1;2; ;1;1;2; ;2; ;2; ;1;2; ;2; ;1;0122;639,338968157311;010171901701;010171901701081
2;10171; 10171901701;10;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0122;639,338968157311;010171901701;010171901701101
2;10171; 10171901701;12;1;2; ;2; ;1;1;1;1;1;2;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0122;629,909928935755;010171901701;010171901701121
2;10171; 10171901701;13;1;2; ;1;1;2; ;1;2;1;2;2; ;2; ;1;1;2; ;2; ;2; ;2;1;1;2; ;1;0122;629,909928935755;010171901701;010171901701131
2;10250; 10250901401;2;1;2; ;2; ;2; ;1;5;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0121;368,938714489363;010250901401;010250901401021
2;10250; 10250901401;4;1;2; ;2; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;0121;363,497567019036;010250901401;010250901401041
2;10250; 10250901401;6;1;2; ;2; ;2; ;1;2;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0121;363,497567019036;010250901401;010250901401061
2;10250; 10250901401;10;1;2; ;2; ;2; ;1;3;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0121;539,632101676583;010250901401;010250901401101
2;10250; 10250901401;12;1;2; ;2; ;2; ;1;2;2; ;2; ;1;1;1;2;2; ;2; ;2; ;2;2; ;2; ;1;0121;368,938714489363;010250901401;010250901401121
2;10250; 10250901401;15;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0121;363,497567019036;010250901401;010250901401151
2;10251; 10251900503;2;1;2; ;2; ;2; ;1;1;1;1;1;1;2; ;1;1;1;1;2; ;2; ;2;2; ;2; ;1;0122;423,498765781666;010251900503;010251900503021
2;10251; 10251900503;4;1;2; ;1;1;2; ;1;3;1;1;2; ;1;1;1;2;1;1;1;1;2; ;1;2; ;2; ;2;0122;429,838063337401;010251900503;010251900503041
2;10251; 10251900503;6;1;2; ;1;1;2; ;1;2;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;2; ;2; ;2;0122;423,498765781666;010251900503;010251900503061
2;10251; 10251900503;8;1;2; ;2; ;2; ;1;2;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0122;688,612191213522;010251900503;010251900503081
2;10251; 10251900503;10;1;2; ;2; ;2; ;1;2;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;1;2;2; ;2;0122;423,498765781666;010251900503;010251900503101
2;10251; 10251900503;12;1;1;2;2; ;1;1;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;1;1;2; ;1;0122;423,498765781666;010251900503;010251900503121
2;10350; 10350902401;2;1;2; ;1;1;2; ;1;3;1;1;2; ;2; ;1;1;2; ;2; ;2; ;1;1;1;2; ;1;0122;565,851292094831;010350902401;010350902401021
2;10350; 10350902401;4;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0122;920,07847397437;010350902401;010350902401041
2;10350; 10350902401;6;1;2; ;2; ;1;1;1;3;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0122;574,321445971822;010350902401;010350902401061
2;10350; 10350902401;8;1;1;1;1;1;2; ;1;2;1;2;2; ;2; ;1;1;1;1;2; ;2; ;2;1;1;2; ;1;0122;574,321445971822;010350902401;010350902401081
2;10350; 10350902401;12;1;2; ;2; ;1;1;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0122;574,321445971822;010350902401;010350902401121
2;10350; 10350902401;15;1;2; ;2; ;2; ;1;2;1;1;1;1;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0122;565,851292094831;010350902401;010350902401151
2;10358; 10358000101;2;1;1;1;1;1;1;1;1;4;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;1;1;2; ;1;0122;436,159211327657;010358000101;010358000101021
2;10358; 10358000101;4;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;0122;698,738841084309;010358000101;010358000101041
2;10358; 10358000101;8;1;2; ;1;1;1;1;1;1;2; ;1;1;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0122;429,726688807867;010358000101;010358000101081
2;10358; 10358000101;10;1;2; ;1;1;2; ;1;2;1;1;1;1;2; ;1;1;2; ;2; ;2; ;2;1;1;2; ;1;0122;436,159211327657;010358000101;010358000101101
2;10358; 10358000101;13;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0122;429,726688807867;010358000101;010358000101131
2;10358; 10358000101;14;1;2; ;2; ;2; ;1;2;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;0122;436,159211327657;010358000101;010358000101141
2;10360; 10360900302;2;1;2; ;1;1;2; ;1;3;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0122;572,879049833098;010360900302;010360900302021
2;10360; 10360900302;4;1;1;1;2; ;2; ;1;2;2; ;2; ;1;1;1;1;1;1;2; ;2; ;1;2; ;2; ;1;0122;523,042104844599;010360900302;010360900302041
2;10360; 10360900302;6;1;2; ;2; ;1;1;1;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0122;357,596372020191;010360900302;010360900302061
2;10360; 10360900302;10;1;2; ;2; ;2; ;1;1;2; ;1;1;2; ;2; ;1;1;2; ;2; ;2;2; ;2; ;1;0122;352,322502625083;010360900302;010360900302101
2;10360; 10360900302;15;1;2; ;1;1;2; ;1;2;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0122;357,596372020191;010360900302;010360900302151
2;10450; 10450900501;2;1;2; ;2; ;2; ;1;2;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0121;632,983088584691;010450900501;010450900501021
2;10450; 10450900501;4;1;2; ;2; ;2; ;1;3;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0121;623,647786552267;010450900501;010450900501041
2;10450; 10450900501;6;1;2; ;2; ;2; ;1;2;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0121;623,647786552267;010450900501;010450900501061
2;10450; 10450900501;8;1;2; ;1;1;2; ;1;2;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0121;925,839390131392;010450900501;010450900501081
2;10450; 10450900501;10;1;2; ;2; ;2; ;1;2;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0121;632,983088584691;010450900501;010450900501101
2;10450; 10450900501;12;1;2; ;2; ;2; ;1;5;2; ;1;1;2; ;1;1;1;1;2; ;2; ;2;2; ;2; ;1;0121;632,983088584691;010450900501;010450900501121
2;10450; 10450900903;2;1;2; ;2; ;2; ;1;5;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;0121;608,433606247565;010450900903;010450900903021
2;10450; 10450900903;4;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0121;379,789853150815;010450900903;010450900903041
2;10450; 10450900903;6;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0121;608,433606247565;010450900903;010450900903061
2;10450; 10450900903;8;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;0121;379,789853150815;010450900903;010450900903081
2;10450; 10450900903;10;1;1;1;1;1;2; ;1;1;1;1;2; ;2; ;1;1;1;1;1;1;2; ;2;2; ;2; ;1;0121;379,789853150815;010450900903;010450900903101
2;10450; 10450900903;12;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0121;374,18867193136;010450900903;010450900903121
2;10451; 10451901002;4;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0121;392,898105527928;010451901002;010451901002041
2;10451; 10451901002;8;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0121;392,898105527928;010451901002;010451901002081
2;10451; 10451901002;10;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;0121;638,855286559943;010451901002;010451901002101
2;10451; 10451901002;12;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0121;638,855286559943;010451901002;010451901002121
2;10451; 10451901002;13;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0121;398,779345808356;010451901002;010451901002131
2;10451; 10451901002;14;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0121;583,278815782777;010451901002;010451901002141
2;10452; 10452900202;2;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0121;363,497567019036;010452900202;010452900202021
2;10452; 10452900202;4;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;1;1;2; ;2;0121;368,938714489363;010452900202;010452900202041
2;10452; 10452900202;6;1;2; ;2; ;2; ;1;4;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;0121;363,497567019036;010452900202;010452900202061
2;10452; 10452900202;8;1;2; ;2; ;2; ;1;3;2; ;1;1;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0121;368,938714489363;010452900202;010452900202081
2;10452; 10452900202;12;1;2; ;1;1;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0121;363,497567019036;010452900202;010452900202121
2;10452; 10452900202;14;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0121;368,938714489363;010452900202;010452900202141
2;10453; 10453900202;2;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0121;320,733147369737;010453900202;010453900202021
2;10453; 10453900202;4;1;2; ;1;1;2; ;1;4;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;1;1;2; ;2;0121;476,145972067573;010453900202;010453900202041
2;10453; 10453900202;6;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0121;320,733147369737;010453900202;010453900202061
2;10453; 10453900202;10;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0121;325,534159843556;010453900202;010453900202101
2;10453; 10453900202;12;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0121;325,534159843556;010453900202;010453900202121
2;10453; 10453900202;14;1;2; ;2; ;1;2;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0121;320,733147369737;010453900202;010453900202141
2;10552; 10552900602;4;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0122;289,598420718345;010552900602;010552900602041
2;10552; 10552900602;6;1;2; ;2; ;2; ;1;2;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0122;429,924760421507;010552900602;010552900602061
2;10552; 10552900602;10;1;2; ;2; ;1;1;2; ;2; ;1;1;2; ;1;1;1;1;2; ;2; ;1;2; ;2; ;2;0122;293,933381546899;010552900602;010552900602101
2;10552; 10552900602;12;1;2; ;1;1;2; ;1;1;2; ;1;1;2; ;1;1;2; ;2; ;2; ;1;1;1;2; ;1;0122;289,598420718345;010552900602;010552900602121
2;10552; 10552900602;13;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0122;293,933381546899;010552900602;010552900602131
2;10552; 10552900602;14;1;2; ;1;1;2; ;1;5;1;1;1;1;2; ;1;1;1;1;2; ;2; ;2;2; ;2; ;1;0122;470,889218991599;010552900602;010552900602141
2;10554; 10554900801;4;1;2; ;2; ;1;1;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0122;437,734018412982;010554900801;010554900801041
2;10554; 10554900801;6;1;2; ;2; ;2; ;2; ;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0122;437,734018412982;010554900801;010554900801061
2;10554; 10554900801;8;1;2; ;2; ;2; ;1;2;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0122;437,734018412982;010554900801;010554900801081
2;10554; 10554900801;12;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0122;649,840190867532;010554900801;010554900801121
2;10554; 10554900801;14;1;2; ;2; ;2; ;2; ;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0122;444,286401600843;010554900801;010554900801141
2;10650; 10650000401;4;1;2; ;2; ;2; ;1;3;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;0122;555,519078626034;010650000401;010650000401041
2;10650; 10650000401;6;1;2; ;1;1;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;2; ;2; ;1;0122;341,646063151596;010650000401;010650000401061
2;10650; 10650000401;8;1;2; ;2; ;1;1;1;1;1;1;1;1;1;1;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0122;346,76011832261;010650000401;010650000401081
2;10650; 10650000401;10;1;1;1;2; ;2; ;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;1;2; ;2; ;2;0122;346,76011832261;010650000401;010650000401101
2;10650; 10650000401;12;1;2; ;1;1;1;1;1;2;2; ;1;1;2; ;1;1;1;1;2; ;2; ;2;2; ;2; ;1;0122;346,76011832261;010650000401;010650000401121
2;10650; 10650000401;13;1;2; ;1;1;1;1;1;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0122;341,646063151596;010650000401;010650000401131
2;10650; 10650900303;4;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;1;1;2; ;1;0122;261,274116930577;010650900303;010650900303041
2;10650; 10650900303;6;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0122;261,274116930577;010650900303;010650900303061
2;10650; 10650900303;8;1;2; ;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0122;257,420818416307;010650900303;010650900303081
2;10650; 10650900303;10;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0122;261,274116930577;010650900303;010650900303101
2;10650; 10650900303;13;1;2; ;1;1;2; ;1;2;2; ;1;1;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0122;257,420818416307;010650900303;010650900303131
2;10650; 10650900303;16;1;2; ;2; ;1;1;1;1;1;1;2; ;2; ;1;1;1;1;2; ;2; ;2;2; ;2; ;2;0122;257,420818416307;010650900303;010650900303161
2;10650; 10650901302;2;1;2; ;2; ;2; ;1;2;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;1;1;1;0121;685,12114869723;010650901302;010650901302021
2;10650; 10650901302;4;1;2; ;2; ;2; ;1;2;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0121;685,12114869723;010650901302;010650901302041
2;10650; 10650901302;6;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0121;750,40144770533;010650901302;010650901302061
2;10650; 10650901302;8;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0121;461,499362048678;010650901302;010650901302081
2;10650; 10650901302;10;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;0121;468,407485552672;010650901302;010650901302101
2;10650; 10650901302;12;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0121;461,499362048678;010650901302;010650901302121
2;10750; 10750000201;2;1;2; ;2; ;2; ;1;2;2; ;1;1;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0123;487,823493101778;010750000201;010750000201021
2;10750; 10750000201;4;1;2; ;2; ;1;1;1;1;2; ;1;1;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0123;328,599155473331;010750000201;010750000201041
2;10750; 10750000201;8;1;2; ;1;1;2; ;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0123;487,823493101778;010750000201;010750000201081
2;10750; 10750000201;10;1;2; ;2; ;1;1;1;1;1;1;1;1;2; ;1;1;2; ;2; ;2; ;2;1;2;2; ;2;0123;333,517913192173;010750000201;010750000201101
2;10750; 10750000201;14;1;2; ;2; ;1;1;2; ;1;1;2; ;2; ;1;1;1;1;2; ;2; ;2;2; ;2; ;2;0123;333,517913192173;010750000201;010750000201141
2;10750; 10750000201;15;1;2; ;2; ;1;1;2; ;1;1;2; ;2; ;1;1;2; ;2; ;2; ;1;2; ;2; ;2;0123;328,599155473331;010750000201;010750000201151
2;10750; 10750000202;2;1;2; ;2; ;1;1;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0123;328,599155473331;010750000202;010750000202021
2;10750; 10750000202;8;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0123;333,517913192173;010750000202;010750000202081
2;10750; 10750000202;10;1;2; ;2; ;1;1;1;1;1;1;1;1;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0123;333,517913192173;010750000202;010750000202101
2;10750; 10750000202;12;1;2; ;1;1;1;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;0123;333,517913192173;010750000202;010750000202121
2;10750; 10750000202;13;1;1;1;2; ;1;1;2; ;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0123;333,517913192173;010750000202;010750000202131
2;10750; 10750000202;14;1;1;1;1;7;1;1;1;5;2; ;1;1;1;1;1;1;1;1;2; ;2; ;2;1;2;2; ;1;0123;333,517913192173;010750000202;010750000202141
2;10750; 10750900202;2;1;2; ;2; ;1;1;1;3;2; ;1;1;2; ;1;1;2; ;2; ;2; ;1;2; ;2; ;2;0122;392,359150650661;010750900202;010750900202021
2;10750; 10750900202;4;1;1;1;1;1;2; ;1;6;1;3;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0122;637,978941859586;010750900202;010750900202041
2;10750; 10750900202;6;1;1;1;2; ;1;1;2; ;1;2;1;1;2; ;1;1;1;1;2; ;2; ;2;1;1;2; ;1;0122;392,359150650661;010750900202;010750900202061
2;10750; 10750900202;8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2; ;2; ;1;2; ;2; ;1;0122;398,232323386122;010750900202;010750900202081
